Detailed Job Status
"This report shows the jobs details for selected job types, policy types and schedule types "
"Report Time Frame:Jan 15, 2024 12:00:00 AM to Feb 16, 2024 11:59:00 PM"
Job ID,Server Name,Status Code,Job Type,Client Name,Start Time,End Time,Duration,Volume(GB),Number of Files ,Throughput (KB/sec)
179,Siebackup,1,Backup,ACUEFS16W01,"Feb 13, 2024 8:00:00 PM","Feb 14, 2024 3:01:32 AM",07:01:32,0,0,0
180,Siebackup,0,Backup,ACUEFS16W01,"Feb 13, 2024 8:00:00 PM","Feb 13, 2024 8:07:54 PM",00:07:54,0,0,0
181,Siebackup,0,Snapshot,ACUESIGUEPORTALRestore20052023,"Feb 13, 2024 8:00:00 PM","Feb 13, 2024 8:51:52 PM",00:51:52,0,0,0
182,Siebackup,0,Snapshot,ACUESIGUEPORTAL2,"Feb 13, 2024 8:00:00 PM","Feb 13, 2024 8:56:22 PM",00:56:22,0,0,0
183,Siebackup,0,Snapshot,ACUEDODGERWB_Restore050423,"Feb 13, 2024 8:00:00 PM","Feb 13, 2024 8:37:30 PM",00:37:30,0,0,0
184,Siebackup,0,Snapshot,ACUEDODGERMOV,"Feb 13, 2024 8:00:00 PM","Feb 13, 2024 8:45:58 PM",00:45:58,0,0,0
185,Siebackup,0,Backup,ACUESIGUEPORTAL2,"Feb 13, 2024 8:00:09 PM","Feb 13, 2024 8:55:36 PM",00:55:27,1.26,"844,833","58,020"
186,Siebackup,0,Backup,ACUESIGUEPORTALRestore20052023,"Feb 13, 2024 8:00:10 PM","Feb 13, 2024 8:51:12 PM",00:51:02,2.13,"1,015,100","57,413"
187,Siebackup,0,Backup,ACUEDODGERMOV,"Feb 13, 2024 8:00:35 PM","Feb 13, 2024 8:45:48 PM",00:45:13,66.94,612,"35,436"
188,Siebackup,0,Backup,ACUEDODGERWB_Restore050423,"Feb 13, 2024 8:00:36 PM","Feb 13, 2024 8:37:20 PM",00:36:44,31.46,608,"31,518"
189,Siebackup,0,Backup,ACUEFS16W01,"Feb 13, 2024 8:00:59 PM","Feb 13, 2024 8:02:28 PM",00:01:29,0,631,80
190,Siebackup,0,Backup,ACUEFS16W01,"Feb 13, 2024 8:00:59 PM","Feb 13, 2024 8:07:42 PM",00:06:43,0,"4,173",44
191,Siebackup,0,Backup,backupsmp,"Feb 13, 2024 8:01:09 PM","Feb 13, 2024 8:03:58 PM",00:02:49,0.69,6,"13,996"
192,Siebackup,1,Backup,ACUEFS16W01,"Feb 13, 2024 8:01:39 PM","Feb 14, 2024 12:20:40 AM",04:19:01,6.46,"497,852","1,199"
193,Siebackup,0,Backup,ACUEFS16W01,"Feb 13, 2024 8:01:40 PM","Feb 13, 2024 9:38:26 PM",01:36:46,0.36,"258,633","1,335"
194,Siebackup,1,Backup,ACUEFS16W01,"Feb 13, 2024 8:01:40 PM","Feb 14, 2024 3:01:24 AM",06:59:44,16.91,"244,741","1,037"
195,Siebackup,0,Backup,backupsmp,"Feb 13, 2024 8:03:59 PM","Feb 13, 2024 8:06:08 PM",00:02:09,0.13,1,"4,089"
196,Siebackup,0,Backup,backupsmp,"Feb 13, 2024 8:06:10 PM","Feb 13, 2024 8:08:04 PM",00:01:54,0.01,9,"307,800"
197,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 8:10:06 PM","Feb 13, 2024 8:13:06 PM",00:03:00,3.5,1,"48,875"
198,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 8:10:06 PM","Feb 13, 2024 8:11:56 PM",00:01:50,0.33,2,"38,206"
199,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 8:13:08 PM","Feb 13, 2024 8:15:50 PM",00:02:42,0,9,"16,710"
200,Siebackup,0,Image Cleanup,UNKNOWN,"Feb 13, 2024 8:22:16 PM","Feb 13, 2024 8:23:24 PM",00:01:08,0,0,0
201,Siebackup,0,Duplication,L-SIEBACKUP,"Feb 13, 2024 8:32:18 PM","Feb 13, 2024 10:07:34 PM",01:35:16,252.83,0,0
202,Siebackup,0,Backup,acueora04,"Feb 13, 2024 8:55:13 PM","Feb 13, 2024 9:35:40 PM",00:40:27,1.77,1,773
203,Siebackup,0,Snapshot,CC-SCADA28.acueducto.cc,"Feb 13, 2024 9:00:00 PM","Feb 13, 2024 10:28:30 PM",01:28:30,0,0,0
204,Siebackup,0,Snapshot,CC-SCADA27,"Feb 13, 2024 9:00:00 PM","Feb 13, 2024 10:34:04 PM",01:34:04,0,0,0
205,Siebackup,0,Snapshot,CC-FILESERVER,"Feb 13, 2024 9:00:00 PM","Feb 13, 2024 11:25:52 PM",02:25:52,0,0,0
206,Siebackup,0,Snapshot,CC-DESARROLLO03.acueducto.cc,"Feb 13, 2024 9:00:00 PM","Feb 13, 2024 10:11:58 PM",01:11:58,0,0,0
207,Siebackup,0,Backup,WD-VERMITHOR01,"Feb 13, 2024 9:00:00 PM","Feb 13, 2024 9:00:56 PM",00:00:56,0.17,11,"10,544"
208,Siebackup,0,Snapshot,CC-SCADA18,"Feb 13, 2024 9:00:00 PM","Feb 13, 2024 10:24:52 PM",01:24:52,0,0,0
209,Siebackup,0,Snapshot,CC-DESARROLLO02_,"Feb 13, 2024 9:00:00 PM","Feb 13, 2024 9:07:16 PM",00:07:16,0,0,0
210,Siebackup,0,Backup,CC-SCADA28.acueducto.cc,"Feb 13, 2024 9:00:09 PM","Feb 13, 2024 10:27:58 PM",01:27:49,109.83,668,"118,727"
211,Siebackup,0,Backup,CC-SCADA27,"Feb 13, 2024 9:00:10 PM","Feb 13, 2024 10:33:32 PM",01:33:22,115.02,706,"122,137"
212,Siebackup,0,Backup,CC-SCADA18,"Feb 13, 2024 9:00:11 PM","Feb 13, 2024 10:24:00 PM",01:23:49,91.18,"1,745","120,279"
213,Siebackup,0,Backup,CC-FILESERVER,"Feb 13, 2024 9:00:15 PM","Feb 13, 2024 11:25:42 PM",02:25:27,123.18,"4,343","123,405"
214,Siebackup,0,Backup,CC-DESARROLLO03.acueducto.cc,"Feb 13, 2024 9:00:16 PM","Feb 13, 2024 10:11:44 PM",01:11:28,102.75,"1,423","110,992"
215,Siebackup,0,Backup,CC-DESARROLLO02_,"Feb 13, 2024 9:00:40 PM","Feb 13, 2024 9:07:00 PM",00:06:20,0.92,125,"4,377,845"
216,Siebackup,0,Duplication,L-SIEBACKUP,"Feb 13, 2024 9:02:18 PM","Feb 13, 2024 10:18:08 PM",01:15:50,333.98,0,0
217,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 9:10:08 PM","Feb 13, 2024 9:13:22 PM",00:03:14,3.51,1,"38,852"
218,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 9:13:23 PM","Feb 13, 2024 9:15:50 PM",00:02:27,0,9,"16,127"
219,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:27:08 PM","Feb 13, 2024 9:27:20 PM",00:00:12,0,1,"32,580"
220,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:27:57 PM","Feb 13, 2024 9:29:55 PM",00:01:58,9.96,1,"146,767"
221,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:27:58 PM","Feb 13, 2024 9:29:50 PM",00:01:52,7.12,1,"158,566"
222,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:27:58 PM","Feb 13, 2024 9:29:55 PM",00:01:57,7.21,1,"144,826"
223,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:27:59 PM","Feb 13, 2024 9:29:50 PM",00:01:51,0.01,1,"158,368"
224,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:29:55 PM","Feb 13, 2024 9:31:38 PM",00:01:43,4.65,1,"169,427"
225,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:29:55 PM","Feb 13, 2024 9:31:44 PM",00:01:49,10.56,1,"158,587"
226,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:29:57 PM","Feb 13, 2024 9:31:42 PM",00:01:45,12.29,1,"168,281"
227,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:29:58 PM","Feb 13, 2024 9:31:40 PM",00:01:42,6.48,1,"171,925"
228,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:31:44 PM","Feb 13, 2024 9:33:48 PM",00:02:04,9.75,1,"137,080"
229,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:31:45 PM","Feb 13, 2024 9:34:04 PM",00:02:19,0.01,1,"120,010"
230,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:31:46 PM","Feb 13, 2024 9:33:44 PM",00:01:58,9.54,1,"143,078"
231,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:31:47 PM","Feb 13, 2024 9:33:56 PM",00:02:09,9.96,1,"125,529"
232,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:33:53 PM","Feb 13, 2024 9:35:30 PM",00:01:37,8.93,1,"176,997"
233,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:33:54 PM","Feb 13, 2024 9:36:22 PM",00:02:28,9.98,1,"113,450"
234,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:33:58 PM","Feb 13, 2024 9:35:40 PM",00:01:42,4.77,1,"172,115"
235,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:34:06 PM","Feb 13, 2024 9:36:26 PM",00:02:20,9.67,1,"118,593"
236,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:35:41 PM","Feb 13, 2024 9:37:18 PM",00:01:37,8.51,1,"178,795"
237,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:35:42 PM","Feb 13, 2024 9:37:10 PM",00:01:28,9.35,1,"204,947"
238,Siebackup,0,Backup,acueora04,"Feb 13, 2024 9:35:53 PM","Feb 13, 2024 10:02:12 PM",00:26:19,1.79,1,"1,208"
239,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:36:28 PM","Feb 13, 2024 9:38:34 PM",00:02:06,11.33,1,"135,375"
240,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:36:29 PM","Feb 13, 2024 9:38:36 PM",00:02:07,10.63,1,"133,004"
241,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:37:15 PM","Feb 13, 2024 9:38:42 PM",00:01:27,11.31,1,"208,890"
242,Siebackup,0,Duplication,L-SIEBACKUP,"Feb 13, 2024 9:37:18 PM","Feb 14, 2024 12:12:08 AM",02:34:50,900.39,0,0
243,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:37:19 PM","Feb 13, 2024 9:38:46 PM",00:01:27,6.93,1,"189,983"
244,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:38:44 PM","Feb 13, 2024 9:40:56 PM",00:02:12,7.88,1,"125,460"
245,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:38:45 PM","Feb 13, 2024 9:40:48 PM",00:02:03,6.07,1,"142,218"
246,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:38:46 PM","Feb 13, 2024 9:40:58 PM",00:02:12,10.43,1,"123,461"
247,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:38:47 PM","Feb 13, 2024 9:40:44 PM",00:01:57,12.49,1,"141,354"
248,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:40:53 PM","Feb 13, 2024 9:43:22 PM",00:02:29,8.25,1,"110,389"
249,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:40:54 PM","Feb 13, 2024 9:43:31 PM",00:02:37,7.66,1,"103,183"
250,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:40:58 PM","Feb 13, 2024 9:42:44 PM",00:01:46,5.84,1,"155,696"
251,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:40:59 PM","Feb 13, 2024 9:43:26 PM",00:02:27,3.22,1,"112,678"
252,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:42:55 PM","Feb 13, 2024 9:44:56 PM",00:02:01,11.81,1,"142,087"
253,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:43:31 PM","Feb 13, 2024 9:44:59 PM",00:01:28,11.7,1,"192,799"
254,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:43:31 PM","Feb 13, 2024 9:45:10 PM",00:01:39,10.34,1,"175,931"
255,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:43:33 PM","Feb 13, 2024 9:45:08 PM",00:01:35,0.01,1,"173,770"
256,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:44:59 PM","Feb 13, 2024 9:46:20 PM",00:01:21,8.74,1,"214,422"
257,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:45:00 PM","Feb 13, 2024 9:46:28 PM",00:01:28,9.89,1,"150,850"
258,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:46:35 PM","Feb 13, 2024 9:46:46 PM",00:00:11,0,1,"24,306"
259,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:47:00 PM","Feb 13, 2024 9:47:10 PM",00:00:10,0,1,"25,915"
260,Siebackup,0,Backup,acuecalito-bck,"Feb 13, 2024 9:47:15 PM","Feb 13, 2024 9:47:26 PM",00:00:11,0,1,"30,247"
261,Siebackup,0,Backup,backupsmp,"Feb 13, 2024 10:01:34 PM","Feb 13, 2024 10:06:12 PM",00:04:38,1.88,15,"12,491"
262,Siebackup,0,Backup,acueora04,"Feb 13, 2024 10:02:22 PM","Feb 13, 2024 10:28:32 PM",00:26:10,0.06,1,56
263,Siebackup,0,Backup,backupsmp,"Feb 13, 2024 10:06:13 PM","Feb 13, 2024 10:07:56 PM",00:01:43,0.12,1,"21,198"
264,Siebackup,0,Backup,backupsmp,"Feb 13, 2024 10:07:58 PM","Feb 13, 2024 10:09:58 PM",00:02:00,0.01,9,"293,142"
265,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 10:10:06 PM","Feb 13, 2024 10:13:28 PM",00:03:22,3.51,1,"47,779"
266,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 10:13:31 PM","Feb 13, 2024 10:17:08 PM",00:03:37,2.69,2,"49,424"
267,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 10:13:31 PM","Feb 13, 2024 10:17:34 PM",00:04:03,3.51,1,"47,107"
268,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 10:17:35 PM","Feb 13, 2024 10:19:26 PM",00:01:51,0,9,"16,710"
269,Siebackup,0,Backup,acueora04,"Feb 13, 2024 10:28:42 PM","Feb 13, 2024 10:54:06 PM",00:25:24,0.1,1,164
270,Siebackup,0,Backup,ldapsds2b,"Feb 13, 2024 10:30:00 PM","Feb 13, 2024 10:42:42 PM",00:12:42,0,0,0
271,Siebackup,0,Backup,ldapsds1b,"Feb 13, 2024 10:30:00 PM","Feb 13, 2024 10:41:16 PM",00:11:16,0,0,0
272,Siebackup,0,Snapshot,ACUETANOSPRO,"Feb 13, 2024 10:30:00 PM","Feb 13, 2024 11:07:32 PM",00:37:32,0,0,0
273,Siebackup,0,Snapshot,ACUETANOSPRU_Restore121221,"Feb 13, 2024 10:30:00 PM","Feb 13, 2024 11:24:54 PM",00:54:54,0,0,0
274,Siebackup,0,Backup,ldapsds2b,"Feb 13, 2024 10:30:00 PM","Feb 13, 2024 10:32:10 PM",00:02:10,0.01,"51,564","39,328"
275,Siebackup,0,Backup,ldapsds2b,"Feb 13, 2024 10:30:00 PM","Feb 13, 2024 10:30:18 PM",00:00:18,0,38,"352,000"
276,Siebackup,0,Backup,ldapsds2b,"Feb 13, 2024 10:30:00 PM","Feb 13, 2024 10:42:42 PM",00:12:42,0.38,78,"24,362"
277,Siebackup,0,Backup,ldapsds1b,"Feb 13, 2024 10:30:01 PM","Feb 13, 2024 10:32:40 PM",00:02:39,0.01,"54,450","26,203"
278,Siebackup,0,Backup,ldapsds1b,"Feb 13, 2024 10:30:01 PM","Feb 13, 2024 10:30:34 PM",00:00:33,0,54,"42,512"
279,Siebackup,0,Backup,ldapsds1b,"Feb 13, 2024 10:30:01 PM","Feb 13, 2024 10:41:16 PM",00:11:15,0.38,"5,051","63,667"
280,Siebackup,0,Backup,ACUETANOSPRO,"Feb 13, 2024 10:30:08 PM","Feb 13, 2024 11:07:14 PM",00:37:06,77.04,5,"70,161"
281,Siebackup,0,Backup,ACUETANOSPRU_Restore121221,"Feb 13, 2024 10:30:09 PM","Feb 13, 2024 11:24:34 PM",00:54:25,45.08,3,"34,493"
282,Siebackup,0,Backup,acueora04,"Feb 13, 2024 10:54:11 PM","Feb 13, 2024 11:19:54 PM",00:25:43,1.17,1,844
283,Siebackup,0,Backup,rhaegal-bck,"Feb 13, 2024 11:00:00 PM","Feb 13, 2024 11:00:10 PM",00:00:10,0,0,"32,000"
284,Siebackup,0,Backup,ACUEAPP05,"Feb 13, 2024 11:00:00 PM","Feb 13, 2024 11:01:08 PM",00:01:08,0,0,0
285,Siebackup,0,Backup,acuebetis-bck,"Feb 13, 2024 11:00:00 PM","Feb 14, 2024 12:01:50 AM",01:01:50,0,0,0
286,Siebackup,0,Backup,W-GUARDIANSWS,"Feb 13, 2024 11:00:00 PM","Feb 13, 2024 11:02:28 PM",00:02:28,0.01,99,"8,825"
287,Siebackup,0,Backup,ACUEAPP05,"Feb 13, 2024 11:00:00 PM","Feb 13, 2024 11:00:30 PM",00:00:30,0,"1,046",157
288,Siebackup,0,Backup,ACUEAPP05,"Feb 13, 2024 11:00:01 PM","Feb 13, 2024 11:01:08 PM",00:01:07,0.07,"5,996","15,250"
289,Siebackup,0,Backup,acuebetis-bck,"Feb 13, 2024 11:03:38 PM","Feb 13, 2024 11:47:12 PM",00:43:34,0.55,"39,786","4,612"
290,Siebackup,0,Backup,acuebetis-bck,"Feb 13, 2024 11:03:38 PM","Feb 13, 2024 11:36:02 PM",00:32:24,0.21,"692,550","23,969"
291,Siebackup,0,Backup,acuebetis-bck,"Feb 13, 2024 11:03:38 PM","Feb 13, 2024 11:16:44 PM",00:13:06,1.68,"58,063","225,434"
292,Siebackup,0,Backup,acuebetis-bck,"Feb 13, 2024 11:03:38 PM","Feb 13, 2024 11:29:54 PM",00:26:16,1.76,760,"72,401"
293,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 11:10:06 PM","Feb 13, 2024 11:13:58 PM",00:03:52,3.51,1,"36,340"
294,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 11:10:06 PM","Feb 13, 2024 11:13:24 PM",00:03:18,2.69,2,"41,291"
295,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 11:14:03 PM","Feb 13, 2024 11:17:52 PM",00:03:49,3.54,1,"44,543"
296,Siebackup,0,Backup,sapn0-bck,"Feb 13, 2024 11:17:52 PM","Feb 13, 2024 11:20:10 PM",00:02:18,0,9,"8,561"
297,Siebackup,0,Backup,acueora04,"Feb 13, 2024 11:20:00 PM","Feb 13, 2024 11:45:50 PM",00:25:50,0.23,1,155
298,Siebackup,0,Backup,backupsmp,"Feb 13, 2024 11:20:35 PM","Feb 13, 2024 11:23:44 PM",00:03:09,0.62,5,"9,834"
299,Siebackup,0,Backup,backupsmp,"Feb 13, 2024 11:23:44 PM","Feb 13, 2024 11:25:20 PM",00:01:36,0.01,9,"293,142"
300,Siebackup,0,Backup,acueora04,"Feb 13, 2024 11:45:58 PM","Feb 13, 2024 11:46:12 PM",00:00:14,0,1,"20,045"
301,Siebackup,0,Backup,acueora04,"Feb 13, 2024 11:46:41 PM","Feb 13, 2024 11:53:00 PM",00:06:19,33.74,1,"114,420"
302,Siebackup,0,Backup,acueora04,"Feb 13, 2024 11:53:06 PM","Feb 13, 2024 11:59:26 PM",00:06:20,34.91,1,"114,347"
303,Siebackup,0,Backup,acueora04,"Feb 13, 2024 11:59:33 PM","Feb 14, 2024 12:05:52 AM",00:06:19,31.83,1,"114,395"
304,Siebackup,0,Backup,wasap03_bck,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:00:40 AM",00:00:40,0.08,70,"48,135"
305,Siebackup,0,Backup,wasap02-bck,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:00:42 AM",00:00:42,0.05,"10,946","112,446"
306,Siebackup,0,Backup,wpsdev-bck,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:13:04 AM",00:13:04,0,0,0
307,Siebackup,0,Backup,waspg,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:02:06 AM",00:02:06,0.01,"36,209","45,847"
308,Siebackup,0,Snapshot,ACUEARGIS,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:34:48 AM",00:34:48,0,0,0
309,Siebackup,0,Snapshot,ACUEMALAGA,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:20:42 AM",00:20:42,0,0,0
310,Siebackup,0,Snapshot,ACUETURNWEBPRU,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 2:47:22 AM",02:47:22,0,0,0
311,Siebackup,0,Snapshot,ACUEFME,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 3:49:20 AM",03:49:20,0,0,0
312,Siebackup,0,Snapshot,ACUESISPRES_Restore050423,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 1:45:14 AM",01:45:14,0,0,0
313,Siebackup,0,Snapshot,ACUESAPTREX,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:43:06 AM",00:43:06,0,0,0
314,Siebackup,0,Snapshot,ACUECVIRTUAL_Rest221022,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:18:18 AM",00:18:18,0,0,0
315,Siebackup,0,Snapshot,ACUESGO,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:27:10 AM",00:27:10,0,0,0
316,Siebackup,0,Snapshot,Acuekoratas,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 6:54:32 AM",06:54:32,0,0,0
317,Siebackup,0,Snapshot,EACENNT09,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 1:15:28 AM",01:15:28,0,0,0
318,Siebackup,0,Snapshot,QUICKPLACE.ACUEDUCTO.RED,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 6:02:50 AM",06:02:50,0,0,0
319,Siebackup,0,Snapshot,Acuelamus,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 4:38:54 AM",04:38:54,0,0,0
320,Siebackup,0,Snapshot,ACUELODOS,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 3:28:16 AM",03:28:16,0,0,0
321,Siebackup,0,Snapshot,EACENNT07,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 3:25:00 AM",03:25:00,0,0,0
322,Siebackup,0,Snapshot,ACUEDAGRI(03-09-21 04:05),"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 2:05:46 AM",02:05:46,0,0,0
323,Siebackup,0,Snapshot,ACUELORRD,"Feb 14, 2024 12:00:00 AM","Feb 15, 2024 5:17:58 PM",41:17:58,0,0,0
324,Siebackup,0,Snapshot,ACUEBIERAI,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 2:32:56 AM",02:32:56,0,0,0
325,Siebackup,0,Snapshot,ACUEEMR,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:42:56 AM",00:42:56,0,0,0
326,Siebackup,0,Snapshot,ACUEMORTAV02,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 3:53:56 AM",03:53:56,0,0,0
327,Siebackup,0,Snapshot,ACUEANTMAN,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 3:32:20 AM",03:32:20,0,0,0
328,Siebackup,0,Snapshot,ACUEMORTAV01,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:48:32 AM",00:48:32,0,0,0
329,Siebackup,0,Snapshot,ACUELEHON,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:22:34 AM",00:22:34,0,0,0
330,Siebackup,0,Snapshot,ACUEMIM02_Rest210123,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 2:00:46 AM",02:00:46,0,0,0
331,Siebackup,0,Snapshot,ACUEMIM01_Rest21123,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:19:48 AM",00:19:48,0,0,0
332,Siebackup,0,Snapshot,ACUEDXUN,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:27:24 AM",00:27:24,0,0,0
333,Siebackup,0,Snapshot,ACUEAPP05_Restore231123,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:26:58 AM",00:26:58,0,0,0
334,Siebackup,0,Snapshot,ACUELIVERPOOL,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:27:10 AM",00:27:10,0,0,0
335,Siebackup,0,Snapshot,ACUEPRIMOR,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:27:22 AM",00:27:22,0,0,0
336,Siebackup,0,Snapshot,ACUEWEBSERVER_RES,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:48:16 AM",00:48:16,0,0,0
337,Siebackup,0,Snapshot,ACUETOOLBOX,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:50:20 AM",00:50:20,0,0,0
338,Siebackup,0,Snapshot,ACUEASDRONI_Restore031123,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:21:22 AM",00:21:22,0,0,0
339,Siebackup,0,Snapshot,ACUEISOGRAF,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:18:06 AM",00:18:06,0,0,0
340,Siebackup,0,Snapshot,ACUETHOR,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:32:40 AM",00:32:40,0,0,0
341,Siebackup,0,Snapshot,ACUEBREMENAPL_Restore050423,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 2:03:14 AM",02:03:14,0,0,0
342,Siebackup,0,Snapshot,ACUEMAINZ,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:29:24 AM",00:29:24,0,0,0
343,Siebackup,0,Backup,Acuekoratas,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:31:42 AM",00:31:42,0,0,0
344,Siebackup,0,Backup,Acuelamus,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:06:40 AM",00:06:40,0,0,0
345,Siebackup,0,Backup,ACUELODOS,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:05:12 AM",00:05:12,0,0,0
346,Siebackup,0,Backup,ACUELORRD,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:08:10 AM",00:08:10,0,0,0
347,Siebackup,0,Backup,ACUEPHANTOM,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:35:08 AM",00:35:08,0.28,"880,010","18,192"
348,Siebackup,0,Backup,acueprimor-bck,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:32:32 AM",00:32:32,0.26,"353,564","55,143"
349,Siebackup,0,Backup,ACUEWEBSERVER_RES,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:15:42 AM",00:15:42,0.01,"44,027",241
350,Siebackup,1,Backup,EACENNT07,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:00:44 AM",00:00:44,0,0,0
351,Siebackup,0,Backup,EACENNT09,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:01:58 AM",00:01:58,0,0,0
352,Siebackup,0,Backup,quickplace,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:09:58 AM",00:09:58,0,0,0
353,Siebackup,0,Backup,ACUEDXUN,"Feb 14, 2024 12:00:00 AM","Feb 14, 2024 12:28:58 AM",00:28:58,0,0,0
